TransactionID,CustomerID,CreditAgreementID,TransactionDate,TransactionAmount,TransactionTypeID
10562,783,783,2023-12-30,699,4
10563,784,784,2023-12-22,355604,1
10564,784,784,2023-12-22,47237,3
10565,784,784,2023-12-28,656636,1
10566,784,784,2023-12-28,72928,2
10567,784,784,2023-12-28,54860,2
10568,784,784,2023-12-30,439208,1
10569,784,784,2023-12-30,96275,4
10570,784,784,2023-12-30,27690,3
10571,784,784,2023-12-30,63312,2
10572,784,784,2023-12-30,10051,4
10573,784,784,2023-12-30,60286,4
10574,784,784,2023-12-30,41918,3
10575,784,784,2023-12-30,11981,2
10576,784,784,2023-12-30,85440,4
10577,784,784,2023-12-30,82629,4
10578,784,784,2023-12-30,98646,2
10579,784,784,2023-12-30,7358,3
10580,785,785,2023-01-24,43012,2
10581,785,785,2023-01-30,519954,1
10582,785,785,2023-04-10,646524,1
10583,785,785,2023-10-14,69029,3
10584,785,785,2023-11-11,76630,4
10585,785,785,2023-11-17,99319,3
10586,785,785,2023-11-29,34960,4
10587,785,785,2023-12-11,114053,1
10588,785,785,2023-12-16,64467,2
10589,785,785,2023-12-28,61123,4
10590,785,785,2023-12-29,40218,4
10591,785,785,2023-12-30,43423,4
10592,785,785,2023-12-30,94014,4
10593,785,785,2023-12-30,36976,3
10594,785,785,2023-12-30,34090,3
10595,785,785,2023-12-30,6191,3
10596,786,786,2023-07-19,30211,2
10597,786,786,2023-08-05,496326,1
10598,786,786,2023-12-22,32704,4
10599,786,786,2023-12-23,85471,4
10600,786,786,2023-12-26,38910,4
10601,786,786,2023-12-26,86349,3
10602,786,786,2023-12-27,95322,1
10603,786,786,2023-12-28,18071,4
10604,786,786,2023-12-29,16739,4
10605,786,786,2023-12-29,80803,2
10606,786,786,2023-12-29,71857,3
10607,786,786,2023-12-29,88842,4
10608,786,786,2023-12-29,5010,3
10609,787,787,2023-11-28,44193,3
10610,787,787,2023-12-09,51419,3
10611,787,787,2023-12-12,60355,4
10612,787,787,2023-12-24,11041,4
10613,787,787,2023-12-30,460446,1
10614,787,787,2023-12-30,93403,2
10615,787,787,2023-12-30,43974,4
10616,787,787,2023-12-30,61813,4
10617,787,787,2023-12-30,298037,1
10618,787,787,2023-12-30,221255,1
10619,787,787,2023-12-30,66476,4
10620,787,787,2023-12-30,67017,3
10621,787,787,2023-12-30,58050,1
10622,787,787,2023-12-30,78165,3
10623,787,787,2023-12-30,63036,3
10624,787,787,2023-12-30,93425,1
10625,787,787,2023-12-30,131468,1
10626,787,787,2023-12-30,21116,4
10627,788,788,2023-09-05,47235,4
10628,788,788,2023-10-12,97898,4
10629,788,788,2023-11-12,6147,3
10630,789,789,2023-12-24,94328,2
10631,789,789,2023-12-26,76755,2
10632,789,789,2023-12-30,63764,2
10633,789,789,2023-12-30,15963,4
10634,789,789,2023-12-30,38201,3
10635,789,789,2023-12-30,5739,2
10636,790,790,2023-03-23,14820,2
10637,790,790,2023-12-10,585740,1
10638,790,790,2023-12-30,16286,4
10639,790,790,2023-12-30,50483,2
10640,790,790,2023-12-30,76977,3
10641,790,790,2023-12-30,16927,3
10642,790,790,2023-12-30,39002,3
10643,790,790,2023-12-30,13088,2
10644,790,790,2023-12-30,96225,3
10645,790,790,2023-12-30,262131,1
10646,790,790,2023-12-30,81239,2
10647,791,791,2023-09-30,49474,3
10648,791,791,2023-11-06,32891,2
10649,791,791,2023-11-23,243812,1
10650,791,791,2023-12-18,836901,1
10651,791,791,2023-12-23,42532,4
10652,791,791,2023-12-27,95786,2
10653,791,791,2023-12-29,94808,3
10654,791,791,2023-12-29,39231,4
10655,791,791,2023-12-30,17300,2
10656,791,791,2023-12-30,42795,4
10657,791,791,2023-12-30,83964,3
10658,791,791,2023-12-30,247510,1
10659,791,791,2023-12-30,39873,2
10660,792,792,2022-08-24,24704,4
10661,792,792,2022-11-05,85880,2
10662,792,792,2023-02-17,26933,4
10663,792,792,2023-09-16,82378,4
10664,792,792,2023-11-15,73363,3
10665,792,792,2023-12-21,54474,2
10666,792,792,2023-12-27,74055,2
10667,792,792,2023-12-28,193059,1
10668,792,792,2023-12-28,48432,4
10669,792,792,2023-12-28,76234,3
10670,792,792,2023-12-29,23349,2
10671,792,792,2023-12-30,305337,1
10672,792,792,2023-12-30,231431,1
10673,792,792,2023-12-30,19153,3
10674,792,792,2023-12-30,59482,2
10675,792,792,2023-12-30,86968,1
10676,792,792,2023-12-30,70032,4
10677,792,792,2023-12-30,15379,4
10678,792,792,2023-12-30,89637,3
10679,792,792,2023-12-30,52638,3
10680,792,792,2023-12-30,13641,1
10681,792,792,2023-12-30,13532,2
10682,792,792,2023-12-30,109,2
10683,793,793,2023-11-12,82931,3
10684,793,793,2023-12-03,11295,3
10685,793,793,2023-12-06,11893,2
10686,793,793,2023-12-10,737,3
10687,794,794,2023-06-27,383801,1
10688,794,794,2023-12-15,10221,4
10689,794,794,2023-12-26,309105,1
10690,794,794,2023-12-27,90615,2
10691,794,794,2023-12-27,43675,3
10692,794,794,2023-12-29,89900,1
10693,794,794,2023-12-29,90422,3
10694,794,794,2023-12-29,51430,3
10695,794,794,2023-12-29,107406,1
10696,794,794,2023-12-29,96765,2
10697,794,794,2023-12-30,45859,2
10698,794,794,2023-12-30,37084,2
10699,794,794,2023-12-30,14655,4
10700,794,794,2023-12-30,18363,2
10701,794,794,2023-12-30,7043,4
10702,795,795,2022-12-02,33397,3
10703,795,795,2023-11-01,61990,4
10704,795,795,2023-11-06,45155,2
10705,795,795,2023-12-10,69438,2
10706,795,795,2023-12-18,94733,4
10707,795,795,2023-12-22,763049,1
10708,795,795,2023-12-27,964891,1
10709,795,795,2023-12-29,63143,2
10710,795,795,2023-12-30,68255,3
10711,795,795,2023-12-30,31412,4
10712,795,795,2023-12-30,75983,4
10713,795,795,2023-12-30,338933,1
10714,796,796,2023-07-01,65061,2
10715,796,796,2023-11-27,73073,4
10716,796,796,2023-11-28,97825,2
10717,796,796,2023-12-19,92000,2
10718,796,796,2023-12-30,90182,2
10719,796,796,2023-12-30,872187,1
10720,796,796,2023-12-30,227604,1
10721,796,796,2023-12-30,55086,4
10722,796,796,2023-12-30,656185,1
10723,796,796,2023-12-30,93005,4
10724,796,796,2023-12-30,40340,2
10725,796,796,2023-12-30,23343,4
10726,797,797,2023-12-09,24997,4
10727,797,797,2023-12-29,96281,4
10728,797,797,2023-12-29,40383,2
10729,797,797,2023-12-30,27488,3
10730,797,797,2023-12-30,72135,4
10731,797,797,2023-12-30,22098,3
10732,797,797,2023-12-30,17247,4
10733,797,797,2023-12-30,2872,3
10734,798,798,2023-11-02,73675,3
10735,798,798,2023-12-12,36124,4
10736,798,798,2023-12-24,28584,4
10737,798,798,2023-12-29,10915,4
10738,798,798,2023-12-29,3063,1
10739,798,798,2023-12-30,3063,1
10740,798,798,2023-12-30,3063,4
10741,799,799,2023-11-21,78490,2
10742,799,799,2023-12-24,51214,2
10743,799,799,2023-12-28,89324,2
10744,799,799,2023-12-29,60728,1
10745,799,799,2023-12-30,568919,1
10746,799,799,2023-12-30,542156,1
10747,799,799,2023-12-30,47685,3
10748,800,800,2023-02-21,228156,1
10749,800,800,2023-06-08,28306,2
10750,800,800,2023-10-03,81288,4
10751,800,800,2023-11-15,78652,1
10752,800,800,2023-12-15,13683,3
10753,800,800,2023-12-29,54895,2
10754,800,800,2023-12-29,98814,2
10755,800,800,2023-12-30,64534,3
10756,801,801,2023-07-31,46516,3
10757,801,801,2023-08-29,43848,3
10758,801,801,2023-09-13,91677,2
10759,801,801,2023-12-02,221648,1
10760,801,801,2023-12-13,32094,2
10761,801,801,2023-12-26,116456,1
10762,801,801,2023-12-26,38674,2
10763,801,801,2023-12-28,15280,3
10764,801,801,2023-12-28,213807,1
10765,801,801,2023-12-29,85657,2
10766,802,802,2022-10-25,50678,4
10767,802,802,2023-01-11,559850,1
10768,802,802,2023-03-22,91176,2
10769,802,802,2023-07-05,164782,1
10770,802,802,2023-11-30,680191,1
10771,802,802,2023-12-17,19015,3
10772,802,802,2023-12-20,31205,3
10773,802,802,2023-12-29,94738,4
10774,802,802,2023-12-30,17627,2
10775,802,802,2023-12-30,51795,1
10776,802,802,2023-12-30,407799,1
10777,802,802,2023-12-30,45014,2
10778,803,803,2023-09-30,72569,3
10779,803,803,2023-12-28,335393,1
10780,803,803,2023-12-28,68174,4
10781,803,803,2023-12-28,96302,2
10782,803,803,2023-12-29,86454,3
10783,803,803,2023-12-29,15882,2
10784,803,803,2023-12-29,153149,1
10785,803,803,2023-12-29,150743,1
10786,803,803,2023-12-29,41998,2
10787,803,803,2023-12-29,68129,1
10788,803,803,2023-12-30,88051,1
10789,803,803,2023-12-30,90103,4
10790,803,803,2023-12-30,66760,3
10791,803,803,2023-12-30,24131,2
10792,803,803,2023-12-30,8553,3
10793,804,804,2023-11-01,99632,2
10794,804,804,2023-11-13,46937,3
10795,804,804,2023-12-15,39276,3
10796,804,804,2023-12-19,28490,1
10797,804,804,2023-12-22,15232,2
10798,804,804,2023-12-25,12463,3
10799,804,804,2023-12-26,795,3
10800,805,805,2022-09-14,779774,1
10801,805,805,2023-05-15,84544,3
10802,805,805,2023-11-24,712728,1
10803,805,805,2023-11-24,85727,2
10804,805,805,2023-12-17,386647,1
10805,805,805,2023-12-28,84775,4
10806,805,805,2023-12-30,389875,1
10807,805,805,2023-12-30,193158,1
10808,805,805,2023-12-30,48219,3
10809,805,805,2023-12-30,39706,2
10810,805,805,2023-12-30,57949,2
10811,806,806,2023-12-23,35979,2
10812,806,806,2023-12-28,442577,1
10813,806,806,2023-12-30,86895,2
10814,806,806,2023-12-30,32438,3
10815,806,806,2023-12-30,80581,1
10816,806,806,2023-12-30,27885,3
10817,806,806,2023-12-30,12303,2
10818,806,806,2023-12-30,68501,3
10819,806,806,2023-12-30,141579,1
10820,806,806,2023-12-30,76876,3
10821,806,806,2023-12-30,173458,1
10822,806,806,2023-12-30,150807,1
10823,806,806,2023-12-30,72683,1
10824,806,806,2023-12-30,37432,2
10825,806,806,2023-12-30,66060,3
10826,806,806,2023-12-30,106055,1
10827,806,806,2023-12-30,75213,2
10828,806,806,2023-12-30,50778,1
10829,806,806,2023-12-30,43650,4
10830,806,806,2023-12-30,7128,4
10831,807,807,2023-12-27,22447,4
10832,807,807,2023-12-27,84258,4
10833,807,807,2023-12-30,17739,4
10834,807,807,2023-12-30,29447,4
10835,807,807,2023-12-30,15420,3
10836,807,807,2023-12-30,29450,4
10837,807,807,2023-12-30,67214,4
10838,807,807,2023-12-30,45071,3
10839,807,807,2023-12-30,83486,4
10840,807,807,2023-12-30,57160,1
10841,807,807,2023-12-30,12200,4
10842,807,807,2023-12-30,56057,3
10843,807,807,2023-12-30,10640,4
10844,807,807,2023-12-30,1439,2
10845,808,808,2022-05-01,225091,1
10846,808,808,2023-05-04,58363,2
10847,808,808,2023-12-16,52441,3
10848,808,808,2023-12-26,53742,3
10849,808,808,2023-12-28,94884,3
10850,808,808,2023-12-30,23289,3
10851,808,808,2023-12-30,18603,2
10852,808,808,2023-12-30,82391,3
10853,808,808,2023-12-30,328253,1
10854,808,808,2023-12-30,19882,4
10855,808,808,2023-12-30,89613,3
10856,808,808,2023-12-30,61611,1
10857,808,808,2023-12-30,77780,3
10858,808,808,2023-12-30,59874,3
10859,808,808,2023-12-30,88586,1
10860,808,808,2023-12-30,45104,3
10861,808,808,2023-12-30,95959,2
10862,808,808,2023-12-30,56482,4
10863,808,808,2023-12-30,402391,1
10864,809,809,2023-07-15,97433,2
10865,809,809,2023-07-18,20897,2
10866,809,809,2023-07-30,60238,3
10867,809,809,2023-10-03,65631,1
10868,809,809,2023-11-02,16072,3
10869,809,809,2023-12-30,56624,4
10870,809,809,2023-12-30,10141,4
10871,809,809,2023-12-30,1587,3
10872,810,810,2023-01-08,57534,2
10873,810,810,2023-07-27,76441,2
10874,810,810,2023-09-22,65696,3
10875,810,810,2023-10-30,78183,1
10876,810,810,2023-12-22,14476,4
10877,810,810,2023-12-28,58640,1
10878,810,810,2023-12-30,43209,2
10879,810,810,2023-12-30,21014,4
10880,810,810,2023-12-30,6083,4
10881,811,811,2023-11-18,16502,2
10882,811,811,2023-12-07,24845,4
10883,811,811,2023-12-30,33569,3
10884,811,811,2023-12-30,31552,4
10885,811,811,2023-12-30,80707,2
10886,811,811,2023-12-30,27712,2
10887,811,811,2023-12-30,56662,4
10888,811,811,2023-12-30,230307,1
10889,811,811,2023-12-30,58565,2
10890,811,811,2023-12-30,15376,3
10891,811,811,2023-12-30,62676,3
10892,811,811,2023-12-30,44227,3
10893,811,811,2023-12-30,92125,4
10894,811,811,2023-12-30,237104,1
10895,811,811,2023-12-30,81138,4
10896,811,811,2023-12-30,362511,1
10897,811,811,2023-12-30,86987,3
10898,811,811,2023-12-30,62334,2
10899,811,811,2023-12-30,80625,4
10900,811,811,2023-12-30,51105,2
10901,811,811,2023-12-30,109907,1
10902,811,811,2023-12-30,79614,4
10903,811,811,2023-12-30,45097,3
10904,811,811,2023-12-30,11694,3
10905,811,811,2023-12-30,13031,1
10906,811,811,2023-12-30,13031,1
10907,811,811,2023-12-30,10997,4
10908,811,811,2023-12-30,2034,1
10909,811,811,2023-12-30,2034,1
10910,811,811,2023-12-30,2034,1
10911,812,812,2022-12-23,89199,2
10912,812,812,2023-03-19,95747,3
10913,812,812,2023-12-14,31939,2
10914,812,812,2023-12-15,67061,2
10915,812,812,2023-12-29,2306,3
10916,813,813,2023-07-01,74473,3
10917,813,813,2023-10-07,39403,3
10918,813,813,2023-11-26,19216,2
10919,813,813,2023-12-13,15585,3
10920,813,813,2023-12-19,4607,1
10921,813,813,2023-12-24,4607,2
10922,814,814,2022-07-31,333783,1
10923,814,814,2023-04-11,41965,2
10924,814,814,2023-05-01,85160,2
10925,814,814,2023-11-22,71203,3
10926,814,814,2023-12-05,73602,1
10927,814,814,2023-12-11,15315,3
10928,814,814,2023-12-26,254175,1
10929,814,814,2023-12-29,139403,1
10930,814,814,2023-12-29,44319,4
10931,814,814,2023-12-30,77055,2
10932,814,814,2023-12-30,161441,1
10933,814,814,2023-12-30,60171,3
10934,814,814,2023-12-30,55971,2
10935,814,814,2023-12-30,52852,1
10936,814,814,2023-12-30,23471,3
10937,814,814,2023-12-30,40243,4
10938,814,814,2023-12-30,1806,3
10939,815,815,2023-12-27,31453,4
10940,815,815,2023-12-27,74237,4
10941,815,815,2023-12-27,95615,3
10942,815,815,2023-12-28,97619,4
10943,815,815,2023-12-28,80977,4
10944,815,815,2023-12-29,85552,4
10945,815,815,2023-12-29,201573,1
10946,815,815,2023-12-29,33838,4
10947,815,815,2023-12-30,42147,3
10948,815,815,2023-12-30,89442,2
10949,815,815,2023-12-30,46412,3
10950,815,815,2023-12-30,67711,4
10951,815,815,2023-12-30,98416,2
10952,815,815,2023-12-30,13567,1
10953,815,815,2023-12-30,12143,4
10954,815,815,2023-12-30,1424,3
10955,816,816,2023-07-12,95370,2
10956,816,816,2023-09-06,98124,3
10957,816,816,2023-10-09,295347,1
10958,816,816,2023-11-12,189272,1
10959,816,816,2023-12-08,17699,3
10960,816,816,2023-12-15,69439,2
10961,816,816,2023-12-21,48107,3
10962,816,816,2023-12-23,44759,2
10963,816,816,2023-12-28,47602,4
10964,816,816,2023-12-30,14233,4
10965,816,816,2023-12-30,31236,3
10966,816,816,2023-12-30,71677,4
10967,816,816,2023-12-30,27588,2
10968,816,816,2023-12-30,10097,4
10969,816,816,2023-12-30,244,2
10970,817,817,2023-07-11,392825,1
10971,817,817,2023-08-18,392791,1
10972,817,817,2023-12-16,22167,3
10973,817,817,2023-12-25,94167,4
10974,817,817,2023-12-26,34423,2
10975,817,817,2023-12-29,62405,4
10976,818,818,2022-10-18,27114,3
10977,818,818,2023-06-27,55858,3
10978,818,818,2023-10-14,36714,3
10979,818,818,2023-11-17,14165,2
10980,818,818,2023-12-13,22596,2
10981,818,818,2023-12-25,66035,3
10982,818,818,2023-12-26,113623,1
10983,818,818,2023-12-30,53145,1
10984,818,818,2023-12-30,38482,2
10985,818,818,2023-12-30,17557,3
10986,818,818,2023-12-30,78510,3
10987,818,818,2023-12-30,26670,4
10988,819,819,2022-12-21,92091,2
10989,819,819,2023-11-23,21551,3
10990,819,819,2023-12-11,17501,2
10991,819,819,2023-12-26,34907,4
10992,819,819,2023-12-26,49350,2
10993,819,819,2023-12-28,69833,3
10994,819,819,2023-12-28,32371,1
10995,819,819,2023-12-30,32371,1
10996,820,820,2023-10-16,49091,2
10997,820,820,2023-11-22,383999,1
10998,820,820,2023-12-14,81470,4
10999,820,820,2023-12-15,82053,3
11000,820,820,2023-12-27,38758,3
11001,820,820,2023-12-29,69732,4
11002,820,820,2023-12-30,81426,2
11003,820,820,2023-12-30,194528,1
11004,820,820,2023-12-30,43292,2
11005,820,820,2023-12-30,34168,2
11006,820,820,2023-12-30,36461,3
11007,820,820,2023-12-30,30080,3
11008,820,820,2023-12-30,112773,1
11009,820,820,2023-12-30,587090,1
11010,820,820,2023-12-30,332996,1
11011,820,820,2023-12-30,91810,2
11012,820,820,2023-12-30,92859,2
11013,820,820,2023-12-30,30429,4
11014,820,820,2023-12-30,65826,4
11015,820,820,2023-12-30,139224,1
11016,821,821,2023-05-11,197975,1
11017,821,821,2023-12-19,53338,2
11018,821,821,2023-12-20,41058,3
11019,821,821,2023-12-27,127176,1
11020,821,821,2023-12-29,45588,2
11021,821,821,2023-12-29,23255,4
11022,821,821,2023-12-29,96845,1
11023,821,821,2023-12-29,11728,3
11024,821,821,2023-12-29,73886,1
11025,821,821,2023-12-30,106570,1
11026,821,821,2023-12-30,86878,1
11027,821,821,2023-12-30,40004,3
11028,821,821,2023-12-30,52264,1
11029,821,821,2023-12-30,29764,2
11030,821,821,2023-12-30,39841,1
11031,821,821,2023-12-30,39841,1
11032,821,821,2023-12-30,24918,4
11033,821,821,2023-12-30,14145,4
11034,821,821,2023-12-30,778,4
11035,822,822,2023-11-20,62313,4
11036,822,822,2023-11-24,91742,3
11037,822,822,2023-12-03,34519,4
11038,822,822,2023-12-13,57167,2
11039,822,822,2023-12-14,438396,1
11040,822,822,2023-12-21,49152,4
11041,822,822,2023-12-27,61142,2
11042,822,822,2023-12-28,48828,2
11043,822,822,2023-12-28,27101,3
11044,822,822,2023-12-30,82488,2
11045,822,822,2023-12-30,73007,2
11046,822,822,2023-12-30,62169,2
11047,822,822,2023-12-30,75031,3
11048,822,822,2023-12-30,63496,3
11049,822,822,2023-12-30,32403,3
11050,822,822,2023-12-30,30367,4
11051,822,822,2023-12-30,76228,4
11052,822,822,2023-12-30,102646,1
11053,822,822,2023-12-30,25551,4
11054,822,822,2023-12-30,15169,2
11055,822,822,2023-12-30,48406,2
11056,822,822,2023-12-30,72863,4
11057,822,822,2023-12-30,40693,3
11058,822,822,2023-12-30,83558,1
11059,822,822,2023-12-30,78730,2
11060,822,822,2023-12-30,15608,4
11061,822,822,2023-12-30,7151,4
11062,823,823,2023-03-28,71551,2
11063,823,823,2023-06-10,12633,3
11064,823,823,2023-09-14,24407,3
11065,823,823,2023-11-10,19120,4
11066,823,823,2023-12-07,39568,4
11067,823,823,2023-12-24,10802,3
11068,823,823,2023-12-30,133709,1
11069,823,823,2023-12-30,54046,1
11070,823,823,2023-12-30,48631,2
11071,823,823,2023-12-30,41461,3
11072,823,823,2023-12-30,97350,3
11073,823,823,2023-12-30,6188,1
11074,823,823,2023-12-30,6188,2
11075,824,824,2022-11-26,86204,2
11076,824,824,2023-11-05,74430,4
11077,824,824,2023-12-15,38165,3
11078,824,824,2023-12-27,2822,1
11079,824,824,2023-12-30,2822,1
11080,824,824,2023-12-30,2822,4
11081,825,825,2023-12-10,67997,4
11082,825,825,2023-12-22,82188,1
11083,825,825,2023-12-28,78649,3
11084,825,825,2023-12-30,82603,3
11085,825,825,2023-12-30,45929,2
11086,825,825,2023-12-30,66701,4
11087,825,825,2023-12-30,50003,4
11088,825,825,2023-12-30,56419,4
11089,825,825,2023-12-30,52757,2
11090,825,825,2023-12-30,263620,1
11091,825,825,2023-12-30,55898,4
11092,825,825,2023-12-30,50775,4
11093,825,825,2023-12-30,11817,4
11094,825,825,2023-12-30,71661,4
11095,825,825,2023-12-30,33341,4
11096,825,825,2023-12-30,12371,4
11097,825,825,2023-12-30,30853,4
11098,825,825,2023-12-30,73650,3
11099,825,825,2023-12-30,5097,4
11100,826,826,2023-11-05,60495,3
11101,826,826,2023-12-04,47554,3
11102,826,826,2023-12-20,390410,1
11103,826,826,2023-12-28,261405,1
11104,826,826,2023-12-28,68688,4
11105,826,826,2023-12-28,23951,2
11106,826,826,2023-12-28,11700,2
11107,826,826,2023-12-29,97287,2
11108,826,826,2023-12-29,85834,3
11109,827,827,2023-04-15,198263,1
11110,827,827,2023-12-14,60305,3
11111,827,827,2023-12-26,118209,1
11112,827,827,2023-12-26,50489,3
11113,827,827,2023-12-29,156133,1
11114,827,827,2023-12-30,21730,3
11115,827,827,2023-12-30,52645,2
11116,827,827,2023-12-30,67017,4
11117,827,827,2023-12-30,20203,2
11118,827,827,2023-12-30,7607,2
11119,828,828,2023-12-20,738046,1
11120,828,828,2023-12-29,38521,4
11121,828,828,2023-12-30,62628,3
11122,828,828,2023-12-30,81184,1
11123,828,828,2023-12-30,35238,4
11124,828,828,2023-12-30,57602,3
11125,828,828,2023-12-30,301424,1
11126,828,828,2023-12-30,824339,1
11127,828,828,2023-12-30,58962,4
11128,828,828,2023-12-30,67261,4
11129,828,828,2023-12-30,686228,1
11130,828,828,2023-12-30,77248,1
11131,829,829,2023-12-11,58056,2
11132,829,829,2023-12-12,40956,2
11133,829,829,2023-12-12,678038,1
11134,829,829,2023-12-17,35916,3
11135,829,829,2023-12-29,643497,1
11136,829,829,2023-12-29,306750,1
11137,829,829,2023-12-29,43984,4
11138,830,830,2022-07-09,48112,2
11139,830,830,2023-10-22,60315,4
11140,830,830,2023-10-23,61275,1
11141,830,830,2023-12-03,71235,2
11142,830,830,2023-12-16,23801,1
11143,830,830,2023-12-16,19163,3
11144,830,830,2023-12-27,4638,4
11145,831,831,2023-08-06,73585,2
11146,831,831,2023-08-21,89754,2
11147,831,831,2023-12-19,54714,3
11148,831,831,2023-12-28,50320,3
11149,831,831,2023-12-28,77302,2
11150,831,831,2023-12-30,454520,1
11151,831,831,2023-12-30,37608,3
11152,831,831,2023-12-30,75243,2
11153,832,832,2023-11-07,58541,2
11154,832,832,2023-11-14,42216,3
11155,832,832,2023-11-21,381817,1
11156,832,832,2023-11-23,62086,2
11157,832,832,2023-11-24,27664,4
11158,832,832,2023-12-12,69371,4
11159,832,832,2023-12-22,53408,2
11160,832,832,2023-12-23,26833,4
11161,832,832,2023-12-28,15065,4
11162,832,832,2023-12-29,83369,3
11163,832,832,2023-12-29,66593,3
11164,832,832,2023-12-30,669585,1
11165,832,832,2023-12-30,123354,1
11166,832,832,2023-12-30,51089,2
11167,832,832,2023-12-30,30613,3
11168,832,832,2023-12-30,61333,2
11169,832,832,2023-12-30,56036,3
11170,832,832,2023-12-30,49015,2
11171,832,832,2023-12-30,22050,4
11172,832,832,2023-12-30,21656,2
11173,832,832,2023-12-30,51938,3
11174,832,832,2023-12-30,29846,3
11175,832,832,2023-12-30,417809,1
11176,832,832,2023-12-30,39156,4
11177,832,832,2023-12-30,73529,2
11178,832,832,2023-12-30,169477,1
11179,832,832,2023-12-30,250079,1
11180,832,832,2023-12-30,186508,1
11181,832,832,2023-12-30,133502,1
11182,832,832,2023-12-30,54416,2
11183,832,832,2023-12-30,82781,2
11184,832,832,2023-12-30,17083,3
11185,832,832,2023-12-30,69954,1
11186,832,832,2023-12-30,69103,3
11187,832,832,2023-12-30,73004,2
11188,832,832,2023-12-30,31388,4
11189,832,832,2023-12-30,6058,2
11190,833,833,2023-10-22,47350,2
11191,833,833,2023-11-29,97215,2
